sentence	label
What was `` America 's recessed-filter cigarette '' ?	1
Where can I find info on research being done on oilseeds thru genetics ?	4
Why do magnets attract ?	0
What hockey player did Ronald Reagan joke he would swap Texas for ?	3
What is goulash ?	0
What predators exist on Antarctica ?	1
What is the function of RAM ?	0
Who was Picasso ?	3
What causes asthma ?	0
Who wrote The Look of Love after viewing Ursula Andress ?	3
What happened to Answers.com ?	0
What U.S. vice-president killed Alexander Hamilton in a duel ?	3
What kind of crystals exist ?	1
How is the word ` qigong ' pronounced ?	0
What is the daily requirement of folic acid for an expectant mother ?	0
Where is Natick ?	4
What was the reason for the partition of the Anglican and Vatican churches ?	0
What detective lives on Punchbowl Hill and has 11 children ?	3
Who 's the founder and editor of The National Review ?	3
What does pH stand for ?	2
The italian artist , Maurizio Pellegrin , is how old ?	5
What Broadway musical featured the song , `` If I were a rich man ? ''	1
Name the scar-faced bounty hunter of The Old West .	3
The Shea & Gould law firm had an office in L.A. for how many years ?	5
What is a gas release event ?	0
What was the 1940 annual salary for a boilermaker ?	5
Who is Terrence Malick ?	3
Who starred in the movie The War of the Worlds ?	3
Where can I get information on the original 13 US colonies ?	4
What basketball maneuver did Bert Loomis invent ?	1
Who was Quetzalcoatl ?	3
What makes thunder ?	0
What three colors of ink are used to print a U.S. dollar bill ?	1
What clause in the U.S. Constitution may not be changed , altered or amended ?	0
How does food color affect how you think it will taste ?	0
How does a bill become law ?	0
What bread company used to feature stickers of the Cisco Kid on the ends of their packages ?	3
How do I get another city 's newspaper ?	0
What are the ages in comic book lingo ?	1
Where do you find information about the Queensland National Competition Policy	4
What are the historical trials following World War II called ?	1
What is Larry King 's job ?	3
Who is the most sexy celebrity ?	3
What Asian leader was known as The Little Brown Saint ?	3
What brand of jeans did Calvin Klein admit in a 1984 interview he felt more comfortable wearing ?	1
How many sonnets did Shakespeare write ?	5
How far can a human eye see ?	5
What group asked the musical question Do You Believe in Magic ?	3
How much does the President get paid ?	5
Where do hyenas live ?	4
What is the capital of Seattle ?	4
What are the top ten all-time money making NFL teams ?	3
How can I give myself a French manicure ?	0
What does e.g. stand for ?	2
How many types of cheese are there in France ?	5
What is the web address at which I can find the e-mail address of a member of the US House of Representatives ?	4
When was Franklin D. Roosevelt stricken with polio ?	5
What is the Viking Prince 's first name ?	3
Who wrote `` The Pit and the Pendulum '' ?	3
What is graduate school ?	0
What U.S. state is Mammoth Cave National Park in ?	4
What is a turnkey contract ?	0
What ratio of children of ages between two and eleven watch ` The Simpsons ' ?	5
What country is the origin of the band the Creeps ?	4
What Leoncavallo opera features a prologue by a clown ?	1
Why does a candle need a wick ?	0
Who invented the electric guitar ?	3
What is Michael Jackson 's father 's name ?	3
What is spaceball played on ?	0
What Hollywood dog died in the arms of Jean Harlow in 1932 ?	1
What country are Godiva chocolates from ?	4
What is the real name of disc jockey `` Wolfman Jack '' ?	3
What is the name of the planet that the Ewoks live on ?	4
Where does Ray Bradbury 's Chronicles take place ?	4
How many square feet is Bill Gates ' home ?	5
Name the Ranger who was always after Yogi Bear .	3
What geological time do we live in ?	5
How much caffeine is in a 16 oz cup of coffee ?	5
Where can I find an Ask An Expert site ?	4
What is the origin of the word assassinate ?	0
Why was Muhammad Ali stripped of his title and barred from boxing in 1967 ?	0
What is a fear of food ?	1
Where can I find a person 's address from a telephone number ?	4
What is a common dolphin ?	0
How does marl form and what mineral does it contain ?	0
Where can I find the history of the Hungarian language ?	4
What is an auto-commentary ?	0
What 's the most powerful country in the world ?	4
What is the high pitched sound that you hear in your ear every now and then , but then it goes away , after a while ?	1
What month did the Edmund Fitzgerald sink ?	5
How long does it take to travel from Tokyo to Niigata ?	5
What is a serigraph ?	0
What was the U.S. highway death toll in 1969 ?	5
What country did the Allies invade in World War II 's Operation Avalanche ?	4
Who won World War II ?	3
How many Americans have HIV ?	5
What month , date , and year did Charles I die ?	5
What is Doegs ?	0
What blew up at Lakehurst , New Jersey , on May 6 , 1977 ?	1
What 's the world 's longest suspension bridge ?	4
What was unusual about Alexandra 's appearance in Josie and the Pussycats ?	0
How did the bikini bathing suite get its name ?	0
What Catch-22 character is elected mayor of half a dozen Italian cities ?	3
What was the name of Betty Boop 's dog ?	1
Who was Camp David named for ?	3
Which oil company almost picked a word that meant `` stalled car '' in Japanese as its new international name ?	3
What product 's ads claim that it `` eliminates odors , kills household germs , mold , and mildew '' ?	1
Who started the Dominos Pizza chain ?	3
What U.S. state has the most blondes ?	4
What Robert Louis Stevenson novel was inspired by Deacon William Brodie , a cabinetmaker by day and burglar by night ?	1
Which of the following did not receive a 1983 `` Outstanding Mother Award '' from the National Mother 's Day Committee ?	3
What is home banking ?	0
What is the life span of the average monkey ?	5
What 's the most popular form of bridge ?	1
What 's the fifth-largest country in the world ?	4
At what age did Rossini stop writing opera ?	5
What is typhoid fever ?	0
Who shot and killed himself while painting Wheatfield with Crows ?	3
Where was the first zoo in the U.S. ?	4
How many states have a `` lemon law '' for new automobiles ?	5
What is the longest chemical name , consisting of 35 letters ?	1
Where can I find information on George Bush ?	4
Who owns CNN ?	3
Who won two gold medals in skiing in the Olympic Games in Calgary ?	3
What is a virtual IP address ?	0
What is the origin of the word `` mind '' ?	0
What war added jeep and quisling to the English language ?	1
What is a cake of soap ?	0
How many members are in the California congressional delegation ?	5
How can I find out how much it costs to raise a baby for six months ?	0
How can I get a comic character I made copyrighted and published ?	0
Which is heavier - cream or milk ?	1
How long was the TV mission of Star Trek 's Enterprise to be ?	5
Who was Hitler 's minister of propaganda ?	3
What is a leaky heart valve ?	0
Where is the biggest bell ?	4
What were millions of kids wearing on their heads in 1955 ?	1
Name a movie that the actress , Sandra Bullock , had a role in .	1
What Broadway musical was inspired by Cervantes 's Don Quixote ?	1
Where are the Austerlitz and Victor Hugo subway stops ?	4
What is hydrogen ?	0
What is the origin and the meaning of the name , `` Hajo ? ''	0
How can I find online spelling ?	0
What is The Gay Science ?	0
How many people live in cities ?	5
What is RAM in the computer ?	2
What time of day did Emperor Hirohito die ?	5
What made the short-lived Star Hawks strip so unique ?	0
How does color affect a person psychologically ?	0
Who was Darius ?	3
Who was Samuel Johnsons 's friend and biographer ?	3
What kind of sport is often associated with hooligans ?	1
What feminist wrote Sexual Politics and Flying ?	3
What percentage of American men are alcoholic ?	5
What jockey won 17 Triple Crown races ?	3
What is object-oriented design ?	0
Who invented the fax machine ?	3
What California governor said : `` Inaction may be the highest form of action '' ?	3
Who invented the Moog Synthesizer ?	3
How many yards are in 1 mile ?	5
What ocean was Amelia Earhart flying over when she disappeared ?	4
How is the element strontium purified ?	0
What trade did the 15th and 16th century Portuguese hope to control between Asia and Europe ?	1
Who provides telephone service in Orange County , California ?	3
What is recruitment interview technique ?	0
How many `` No '' answers was the What 's My Line ? panel allowed ?	5
What is the chemical reactivity of helium ?	5
What dropped 1 , 313 feet in 1980 ?	1
Which is the wealthiest country in the world ?	4
What was the alternate to VHS ?	1
Who founded the Unification Church ?	3
What double talking `` professor '' holds a doctorate in Nothing ?	3
What was the highest mountain on earth before Mount Everest was discovered ?	4
When did Amtrak begin operations ?	5
What are Christopher Marlowe 's and Shakespeare 's literary contributions to English literature ?	0
What city houses the U.S. headquarters of Procter and Gamble ?	4
What was the name of the television show , starring Karl Madsen , that had San Francisco in the title ?	1
What sports magazine has the largest circulation ?	1
When is the site www.questions.com going to open ?	5
What is the largest snake in the world ?	1
What movie tour of the Roman empire features the admonition : `` Row well and live '' ?	1
What is the distinction of Erle Stanley Gardner 's The Case of the Terrified Typist ?	0
What are a baseball team 's firemen ?	0
Describe the Long March .	0
What does Robin Williams do ?	3
What American won the world Grand Prix driving championship in 1978 ?	3
What does EKG stand for ?	2
How many films did Ingmar Bergman make ?	5
What do you call a group of geese ?	1
What does caliente mean , in English ?	0
How much do drugs to treat tuberculosis cost ?	5
Which thrilled taste buds first - Snickers or 3 Musketeers ?	1
What country is the largest diamond producer ?	4
Where is Kings Canyon ?	4
What hide-and-seek game is played around a tin can ?	1
How many acres in a mile ?	5
